ts,p0,p1,p2,p3
16.2132860,-1.0820721,208.5036442,191.9883173,173.2218650
16.2482060,-0.9989524,208.4557959,192.0266695,173.6948761
16.2761360,-0.8642913,208.8396783,192.8482574,173.8663807
16.3100440,-0.6550256,208.6330573,192.6358872,173.9521015
16.3409610,-0.3916295,208.7672544,192.5811653,173.2315631
16.3698830,-0.1174191,208.6756813,192.2841182,173.4892973
16.4187510,0.1278973,208.4534993,191.9826342,173.1835966
16.4526590,0.3132231,208.1044354,191.6302821,172.8370557
16.4825780,0.4396919,208.4591593,192.1622211,172.7307732
16.5175670,0.5168725,208.0502434,191.1214130,172.1259712
16.5484840,0.5322188,207.8867764,191.1553903,172.6697823
16.5823920,0.4961371,207.7758693,191.1431713,172.4909929
16.6153030,0.4462318,207.6283139,191.3353128,172.4264051
16.6442250,0.4117530,207.9414753,191.3211980,172.5435496
16.6791370,0.4011218,207.9735655,191.1176964,172.5794608
16.7090560,0.4000460,207.6450666,190.7119639,171.9058404
16.7379780,0.3806552,206.8983917,190.0669933,171.0055384
16.7758760,0.3256139,206.9432338,190.0148825,170.9424896
16.8207840,0.2565958,207.3953813,190.3814178,171.8302900
16.8537210,0.2211394,207.2443501,190.8640849,171.4685411
16.8877080,0.2282450,207.2406417,189.8567914,171.0310160
16.9166310,0.2426652,206.7841835,189.9965709,170.5111444
16.9505960,0.2446209,206.6793705,189.5540092,171.0112408
16.9825240,0.2413720,206.8597841,190.0537565,171.5812761
17.0124440,0.2492888,206.6424491,189.8138407,171.0199418
17.0473520,0.2648517,206.1460341,189.5173144,170.1838399
17.0772710,0.2845455,207.1033340,190.0970293,171.0899765
17.1101820,0.3240023,206.8737056,189.9369062,170.6827159
17.1430940,0.3824528,206.4281293,190.0364956,170.9707609
17.1720160,0.4419543,206.8759281,189.6939632,170.9570645
17.2209080,0.4928054,206.5218634,190.1498147,171.2510323
17.2558430,0.5355152,206.4976188,189.7988147,171.2880728
17.2847660,0.5651740,206.7118626,190.0162151,171.0315767
17.3146850,0.5845384,207.0140237,190.1695793,171.2669903
17.3466340,0.5977227,206.6532336,189.9851416,171.6617851
17.3785480,0.6016604,207.1488537,190.2678937,171.2534711
17.4134540,0.6044577,207.2263583,190.4391608,171.6270038
17.4453680,0.6151725,207.3518598,190.5990110,171.8512148
17.4773150,0.6254324,207.1746424,190.2986343,171.6454457
17.5092300,0.6240768,207.1375161,190.6942415,171.5396433
17.5411430,0.6118287,207.2886022,190.5151613,171.6320430
17.5760720,0.5895962,207.5722337,190.7727322,172.0869188
17.6209510,0.5461318,207.6573825,190.1014088,171.7725562
17.6528650,0.4782790,207.5889068,190.9135164,172.0444803
17.6857750,0.4032107,207.3406223,190.4587685,171.5369887
17.7167180,0.3259754,207.2933132,190.6838592,171.7385593
17.7486320,0.2563178,207.7726439,191.0951096,172.0900356
17.7825400,0.2008411,207.4324819,190.4961742,171.4379782
17.8134820,0.1385422,207.2391164,190.5519397,172.0356681
17.8463940,0.0731387,207.5305948,191.0822636,172.1888104
17.8783070,0.0288020,207.2649226,191.0307528,171.8762413
17.9092240,0.0025045,207.3260637,190.8664742,172.0058798
17.9431900,-0.0263789,207.3751473,190.6892341,172.0047134
17.9761010,-0.0737310,206.9984928,190.4775541,171.5896221
18.0179880,-0.1446689,207.0334999,190.4293311,171.7255131
18.0528940,-0.2315221,207.1271333,190.4045150,171.2233744
18.0858220,-0.3237151,207.0509244,190.2581901,171.2903017
18.1178270,-0.4154167,207.1654967,190.1556052,171.8817273
18.1517360,-0.4914685,206.8957537,190.5618896,171.1384289
18.1806580,-0.5319957,206.9319684,190.4316485,171.3434634
18.2145660,-0.5497161,206.5677727,189.7806333,170.9056604
18.2444850,-0.5646661,207.0600000,190.2234225,171.1571123
18.2763990,-0.5672133,207.4481486,190.0842654,171.9112824
18.3085340,-0.5518719,206.6554881,190.0233152,171.3391888
18.3405300,-0.5235816,207.1865470,190.0622905,171.5020006
18.3706390,-0.4813585,206.8844248,190.1016803,171.3083800
18.4205210,-0.4327708,206.6562060,189.7239476,170.8065144
18.4544290,-0.3978696,206.4620935,189.4696317,170.4264484
18.4843480,-0.3774714,206.6344132,189.8817844,170.9056824
18.5182570,-0.3579288,206.6315049,189.4251866,170.9598615
18.5481760,-0.3329992,207.0155750,189.8947088,170.9620226
18.5803780,-0.2910649,206.4685965,189.7901090,170.7847682
18.6125750,-0.2387922,206.2191209,189.3330125,169.8656828
18.6454860,-0.1999047,206.4317771,189.2788472,170.0841221
18.6793950,-0.1828312,206.4132790,189.0260646,170.1564947
18.7073190,-0.1667494,207.1547238,189.9161868,171.0309234
18.7412270,-0.1253064,206.4447889,189.3577766,170.0693747
18.7761330,-0.0731917,206.3350302,189.1808251,169.8892778
18.8210120,-0.0170358,206.8967061,189.9357211,171.1244004
18.8499340,0.0509140,206.6308476,189.1105336,170.2843959
18.8861010,0.1673109,208.9798773,192.2272678,172.7506725
18.9160170,0.4089340,208.8852144,192.1332409,173.2614679
18.9499420,0.7537316,208.8473831,192.0635993,172.8434148
18.9838510,1.1114570,209.0372272,192.4041506,173.4077878
19.0106590,1.4236750,209.2418050,192.3041720,173.5987654
19.0465620,1.6526747,208.8537342,192.6711962,173.5684785
19.0764870,1.7744873,209.6332059,192.2534523,173.1848311
19.1103950,1.7653965,208.6350993,191.9834377,173.1051067
19.1413170,1.6242345,209.5569419,192.1001375,173.4692820
19.1712750,1.3919480,209.1917285,192.4570520,173.5922587
19.2201540,1.1113556,209.3474178,192.0654076,173.3262911
19.2541670,0.8075576,208.9899386,192.3560686,173.7268587
19.2840870,0.5003881,208.8974034,191.8984589,173.2001267
19.3140280,0.2124576,209.0438689,192.5442918,173.7183932
19.3489330,-0.0293738,209.4528866,192.2960196,173.5670686
19.3788530,-0.2165479,209.5353015,192.4552427,173.9569237
19.4157540,-0.3494650,209.6140034,192.6399278,174.0418615
19.4446750,-0.4222039,209.7478009,192.9387470,174.2303154
19.4766120,-0.4451868,209.5560543,192.6199637,174.2884472
19.5105410,-0.4432905,209.6695578,192.8198951,174.1057929
19.5414580,-0.4254942,210.0562876,193.0914936,174.4204701
19.5753670,-0.3850893,209.8664982,193.4147189,174.7977469
19.6202460,-0.3285058,210.2496582,193.1884530,174.7900936
19.6531570,-0.2744494,209.7013874,193.4133908,175.1655455
19.6850700,-0.2233788,210.3080269,193.8590368,175.7238736
19.7169960,-0.1654889,210.1677155,193.9126285,175.3212712
19.7459190,-0.1087234,210.0851372,193.8977732,175.1228379
19.7788300,-0.0662405,210.0665473,194.0342213,175.7055912
19.8127380,-0.0421579,210.3051722,194.0750026,175.6322553
19.8426570,-0.0414923,210.4831024,193.9203401,175.1862930
19.8805550,-0.0702346,210.1073293,193.9446649,174.9795364
19.9104730,-0.1268425,209.9828214,193.8393545,175.1047371
19.9413900,-0.2098639,209.8533691,193.5890001,174.9486121
19.9743000,-0.3250160,209.9204404,193.1641047,175.4172206
20.0181880,-0.4591462,210.2417767,193.7351770,175.7238634
20.0530990,-0.5751835,209.9292497,193.6488574,175.0390274
20.0840480,-0.6487562,210.1938617,193.9129896,176.0261445
20.1159630,-0.6822039,210.4533765,193.4387414,175.2967803
20.1518650,-0.7016041,209.9007277,193.0761954,175.0825364
20.1807870,-0.7176015,209.8763847,193.5633088,175.3634952
20.2146960,-0.6963705,210.3988064,194.2209193,175.4381740
20.2436180,-0.6267868,210.2844277,193.3877893,175.1962509
20.2750730,-0.5391384,210.0818974,193.8474154,175.4939797
20.3100060,-0.4416892,209.9741130,193.9170792,176.3030116
20.3409220,-0.3300032,209.7975211,194.0634309,176.2946568
20.3738340,-0.2082768,209.5041494,194.2508299,176.2077801
20.4207070,-0.0776462,209.3433392,194.4986026,176.3191181
20.4526210,0.0500405,209.0286826,194.1810080,176.1296865
20.4865350,0.1549872,209.2172783,194.3999376,176.3889178
20.5194400,0.2407170,208.5217214,194.8433612,176.6081991
20.5483620,0.3228208,208.6834351,194.9077036,176.1387076
20.5822910,0.4024102,208.1513015,195.1206056,177.2422483
20.6131880,0.4743345,208.5173877,195.1932312,177.3887394
20.6441040,0.5202186,208.2000808,194.6805780,177.1870453
20.6770150,0.5128879,208.0135341,194.5998779,177.5944846
20.7089370,0.4520060,207.9122683,194.7472394,178.1466923
20.7418400,0.3586852,208.5338742,194.6790061,177.9360041
20.7737540,0.2476768,208.2810312,194.6047904,177.4633107
20.8206270,0.1216643,208.2469073,194.2351450,177.2945650
20.8525420,-0.0172954,208.1667000,194.2922507,177.8000601
20.8857430,-0.1574459,208.1481296,194.1188446,176.9417310
20.9176880,-0.2881213,207.9449370,194.0152679,176.9514381
20.9525630,-0.4017100,208.2799557,193.9933488,177.2891263
20.9814990,-0.4830850,208.2684147,194.2584067,177.1056845
21.0134240,-0.5181975,208.0761998,194.2185113,177.2326151
21.0473330,-0.5025626,208.3442623,194.5405813,177.2469074
21.0762540,-0.4342762,208.7028449,194.7287607,177.8813328
21.1092020,-0.3140652,208.8937231,195.1154673,178.2504889
21.1411210,-0.1464678,209.2609664,195.4669313,178.6624383
21.1700430,0.0519346,209.1436910,195.4546162,178.5864384
21.2209050,0.2664150,209.8379630,196.3654514,179.7314815
21.2558940,0.4908085,209.7059936,196.2443751,178.8100775
21.2848160,0.6846322,209.6492352,195.7129063,178.6781071
21.3177260,0.7746966,208.5179413,194.6555075,177.2124098
21.3486430,0.7009544,208.0673565,193.7928524,176.6658043
21.3806390,0.4715882,208.1321603,194.2273118,176.2466291
21.4165420,0.1727575,208.8326488,194.6673035,177.0825294
21.4444660,-0.0887384,209.5437625,195.6722344,177.9755655
21.4784980,-0.2396714,209.8572500,195.8507785,178.1170512
21.5093830,-0.2730884,209.6485062,195.7864212,178.1602072
21.5402990,-0.2284696,209.5549767,195.6382415,178.1778631
21.5752060,-0.1518427,209.4386899,195.4391410,177.2400072
21.6210820,-0.0809793,209.8049522,195.2853312,177.8009297
21.6519980,-0.0341069,209.1539973,195.3934792,177.2999553
21.6869040,-0.0154033,209.6362753,195.1662691,177.4278647
21.7158260,-0.0399454,208.8347304,194.5420454,176.6001941
21.7487370,-0.1182683,208.8118242,194.6757063,176.1440530
21.7836700,-0.2327560,209.0821370,194.4565388,175.9203863
21.8125910,-0.3711505,208.3343715,193.8762004,176.2590189
21.8455850,-0.5281967,208.8361111,193.9440972,175.9923611
21.8814880,-0.6678784,208.7194357,194.4171021,176.4665622
21.9094120,-0.7456333,208.9749587,194.4731762,176.5507347
21.9434380,-0.7492195,209.0952173,194.4725083,176.7210682
21.9753640,-0.6666835,208.8667421,195.6740360,175.8085125
22.0203630,-0.4800638,208.5635364,195.6606738,175.9418747
22.0542710,-0.2270104,208.4431593,195.2629262,175.3400086
22.0843110,0.0272849,207.8938708,195.4401010,175.2551802
22.1142310,0.2453675,207.3232568,195.2601126,174.7536596
22.1471880,0.4061361,207.7924545,195.2808326,174.8758023
22.1810970,0.5135359,207.9503240,195.8650540,175.8426782
22.2101270,0.5702137,207.5477989,194.8633325,175.4917079
22.2440080,0.5399146,207.6997853,194.3034779,175.7027909
22.2769190,0.4107396,207.7430615,194.4121703,176.2638338
22.3099600,0.2155427,208.1583152,193.9939210,175.8848459
22.3398790,-0.0166805,208.5238013,193.7637116,176.6422904
22.3737870,-0.2645471,208.5830450,193.3934256,176.6341696
22.4206610,-0.5091537,208.5190807,193.0659150,176.5836080
22.4525760,-0.7307806,208.2118848,192.9813926,176.6483451
22.4844890,-0.9026938,208.6691627,193.0193159,177.7540844
22.5203920,-1.0072223,208.0323658,192.7575991,177.7751520
22.5483160,-1.0445844,207.9073412,192.7251746,178.1564469
22.5792330,-1.0127222,208.1767703,193.0140760,178.4651123
22.6121440,-0.9184916,207.7939896,192.4610262,178.4257662
22.6420630,-0.7835138,208.1592882,192.8527465,178.9263303
22.6769120,-0.6151612,207.8854758,192.8454655,178.8514025
22.7078280,-0.4291097,207.6846075,192.4557765,178.5919609
22.7395450,-0.2513770,207.9714729,192.6598294,178.6812031
22.7754480,-0.0865353,208.3079490,192.7094207,178.4985882
22.8203270,0.0629302,207.5785629,192.5149482,178.1590793
22.8522410,0.1874715,207.8740937,192.5684552,178.1044101
22.8861550,0.2725095,207.4507724,191.8744695,178.2365473
22.9160690,0.3048542,207.8665011,192.0364788,178.4231889
22.9459880,0.3051961,208.1726717,192.3568151,178.4982155
22.9808930,0.3101074,208.2137765,192.4607919,178.5144722
23.0128080,0.3443480,207.9841458,192.9641373,178.6999576
23.0467160,0.4177988,208.2001878,192.8461670,179.0441352
23.0766350,0.5156412,208.2483216,192.8817031,179.0559191
23.1085490,0.6146037,208.5141050,192.8290306,179.6578902
23.1424670,0.6988889,208.6207546,192.8815981,179.2784669
23.1723860,0.7714807,208.0632268,193.4743733,179.1492807
23.2202770,0.8385181,208.4392659,193.1198464,179.6553991
23.2541850,0.8777019,208.4634375,192.8862688,179.2468715
23.2841050,0.8785977,208.7342845,193.4480906,179.8539656
23.3170160,0.8485450,208.2780439,192.7928745,179.3798000
23.3479320,0.7881711,208.8265974,193.3971994,179.8575382
23.3798520,0.7113861,208.5279933,193.1743676,180.0181282
23.4137600,0.6343176,209.1102954,193.5888608,180.5336709
23.4446770,0.5688135,208.9146321,193.6231773,180.2669549
23.4785860,0.5176564,209.1514664,193.6206137,180.1859637
23.5095020,0.4721863,208.9287455,193.6578439,180.2892194
23.5404180,0.4431620,209.8397301,194.5094053,181.2515394
23.5743270,0.4422814,208.9802465,194.0622151,180.4260510
23.6202030,0.4597634,209.7979823,194.7715847,182.1264397
23.6521170,0.4850436,210.3004447,194.4316637,181.2935649
23.6860260,0.5159660,210.0369311,195.3747792,181.7848911
23.7169420,0.5576981,210.1975674,195.2293268,181.9413802
23.7488560,0.6047093,210.9375631,195.6873107,182.7080949
23.7837720,0.6379949,211.3473754,195.3750726,183.3918235
23.8126940,0.6271019,211.1249791,195.0657081,183.0148805
23.8456060,0.5584169,211.2525092,195.5417364,183.6036300
23.8775190,0.4512657,210.7553049,195.4241437,182.5584795
23.9094330,0.3207453,210.6691372,195.5279813,182.6709694
23.9423440,0.1681904,210.6994471,195.1327693,182.5724577
23.9762530,-0.0097196,210.7162523,195.0541465,182.6035375
24.0201340,-0.1934830,210.6090245,195.6109571,183.1763717
24.0540420,-0.3491059,210.9073207,195.4631456,183.0350994
24.0849590,-0.4664524,210.8365513,195.5711551,182.9895972
24.1168730,-0.5328900,211.1939419,196.3306224,183.9207469
24.1527760,-0.5291310,211.3574436,196.3623978,183.8446041
24.1807000,-0.4795638,211.4663565,195.8292906,183.8754777
24.2126150,-0.4301400,211.6178674,195.9686291,184.2351585
24.2455260,-0.3795441,212.2472451,196.8616439,184.3683781
24.2744480,-0.2886943,212.6800260,197.4936997,184.2602227
24.3093530,-0.1557343,212.4415286,197.0670822,184.0752009
24.3402700,-0.0167077,212.6873825,197.5468967,183.4564560
24.3702030,0.1068925,212.6768823,197.4939120,183.3092024
24.4210650,0.1995024,212.4140644,197.4976394,182.6697590
24.4519940,0.2418063,212.0267211,197.3164905,181.8127029
24.4839080,0.2232062,211.8514776,197.2280879,180.9547866
24.5188140,0.1466383,212.0629894,197.1941607,180.6798604
24.5477360,0.0334049,212.2566926,197.4697560,180.4589970
24.5816440,-0.0856060,212.4409596,197.5907434,180.1483428
24.6125610,-0.1913248,212.4616695,197.5423339,179.8241056
24.6444750,-0.2862766,212.3607919,197.2574448,180.0149316
24.6734290,-0.3829175,212.1001536,197.0624467,179.4106808
24.7063400,-0.4790536,212.3069672,197.3209358,180.2646328
24.7402490,-0.5634034,211.5138734,196.9725110,179.8129027
24.7721890,-0.6354096,211.6404030,197.0323775,180.0582967
24.8200610,-0.6952005,211.4112591,196.8459820,179.1458530
24.8519740,-0.7419910,211.1385127,196.7777494,179.3255814
24.8868790,-0.7749953,210.2635445,196.7354186,178.7698090
24.9168300,-0.7812339,210.9085818,197.1590557,179.8707565
24.9507520,-0.7454852,211.5433872,197.0939557,180.2469009
24.9846610,-0.6804786,211.7572165,196.6870275,180.5957904
25.0125860,-0.6306782,211.2032062,195.8467938,180.0109185
25.0475610,-0.6196736,211.5013708,196.3385881,181.1525017
25.0765780,-0.6288110,211.3596695,195.9654015,180.9434547
25.1104870,-0.6278815,211.6247335,196.7000426,182.5205117
25.1443950,-0.6020041,211.4851743,195.8839951,182.2352176
25.1723200,-0.5760545,211.1521127,195.4970551,181.9785745
25.2182170,-0.5792702,211.0163639,195.1154901,182.3239376
25.2511440,-0.5855252,211.0951852,196.2738603,182.9714017
25.2840560,-0.5386688,210.7464606,196.2371374,181.9330974
25.3150800,-0.4284938,210.5316052,196.1354633,181.7037547
25.3489990,-0.2873147,210.5654437,195.9196246,180.6530717
25.3779200,-0.1429216,210.7808629,195.9439556,181.0909013
25.4138400,-0.0055110,210.9639162,196.0961393,181.0787282
25.4437600,0.1335946,211.0887042,196.5574966,181.8426900
25.4776680,0.2889905,210.9947684,196.8433887,181.9928276
25.5125740,0.4605784,211.3782612,196.9486700,182.3242118
25.5404990,0.6432198,211.5366687,197.6106036,182.5959191
25.5743540,0.8288953,211.0451521,197.3627327,182.4227950
25.6212380,0.9821413,211.6485523,197.0855906,182.9302029
25.6521550,1.0673724,211.1028986,197.0913043,182.3437340
25.6860630,1.0905042,211.4819931,197.6503686,183.0277943
25.7159820,1.0684880,211.4447305,197.1337110,182.8176279
25.7478960,1.0069190,211.5899607,197.6980503,182.8097315
25.7818350,0.9039108,211.4995779,196.6561709,183.0113963
25.8127570,0.7473082,211.5598916,196.9025650,183.4973334
25.8416790,0.5547431,211.5676087,197.0099002,183.6415637
25.8795770,0.3670310,211.4765432,197.2265645,182.5432099
25.9094960,0.2126967,211.1457355,197.4103133,182.7427644
25.9434050,0.1039262,211.2966458,197.3910097,183.1179549
25.9753180,0.0243633,211.1195634,196.8624424,182.9968446
26.0201970,-0.0548537,211.4721984,196.7940621,183.5344946
26.0531090,-0.1408512,211.2825937,196.8234329,182.8798998
26.0840250,-0.2067507,211.8765507,197.6428386,183.1381105
26.1149410,-0.2278162,211.4987024,197.2380623,183.1846021
26.1489370,-0.2148111,211.6952515,197.4523830,183.0992715
26.1798540,-0.1861998,211.5060040,197.3122097,182.7624682
26.2137620,-0.1593967,211.3327769,197.1014671,182.3857507
26.2436860,-0.1567546,211.4658627,196.8232843,182.4100904
26.2756060,-0.1820605,211.5998068,197.0935277,183.1969790
26.3073860,-0.2228901,211.1314476,196.8428934,182.2192837
26.3397280,-0.2649879,211.1944154,197.2418848,182.8226876
26.3686500,-0.2963175,211.2416748,196.9471778,182.4147160
26.4195120,-0.3107116,211.2726227,197.3444494,182.9003096
26.4514380,-0.2962437,211.0795495,197.5346709,183.1203801
26.4833520,-0.2437934,211.6800141,197.7131039,183.1951069
26.5152650,-0.1638032,211.6929634,197.5997217,183.2155345
26.5471790,-0.0676134,211.2681992,198.0907349,183.4905956
26.5771320,0.0243047,211.3994544,197.1859544,183.0638916
26.6110410,0.0739363,211.3160513,197.2659509,183.1291787
26.6409590,0.0802198,211.8086911,197.6731660,183.4522165
26.6748680,0.0728402,211.7578547,197.6551907,183.6849279
26.7067810,0.0601119,211.9423554,197.5295317,183.6525364
26.7407170,0.0423364,211.5511846,197.7514528,183.7719267
26.7766260,0.0329081,211.9776710,197.9979539,183.6956676
26.8195100,0.0372687,211.5467417,197.7461965,183.7033682
26.8513740,0.0293780,210.8854324,197.1001689,183.0692383
26.8862970,-0.0239177,211.0595374,196.8311494,182.7206050
26.9142490,-0.1353477,210.6159363,196.2643648,182.4124834
26.9471330,-0.2961017,210.7158717,196.2578382,182.3440803
26.9800560,-0.4729076,210.6775236,196.3157470,182.3927322
27.0099750,-0.6211463,210.5560244,196.5673370,182.3537439
27.0438840,-0.6920513,211.3444695,197.4205869,182.9827540
27.0738030,-0.6656670,211.0811221,196.7598499,183.2185294
27.1057170,-0.5797919,211.7242690,196.6659727,183.3314022
27.1376310,-0.4687739,211.3133711,196.8887690,183.3956479
27.1705420,-0.3357501,211.1056860,197.0735517,183.3028653
27.2184120,-0.1826901,211.4648595,197.2448613,183.0859887
